week,customer_state,hub,product_group,price,freight_value
2018-04-09,SP,HUB_SaoPaulo,tech,259.0,14.25
2018-05-28,SP,HUB_SaoPaulo,tech,44.0,12.79
2018-08-13,SP,HUB_SaoPaulo,other,170.9,12.22
2017-09-18,RJ,HUB_SaoPaulo,home,159.0,31.86
2018-08-06,SP,HUB_MG_RJ,other,96.8,14.98
2018-08-13,SP,HUB_SaoPaulo,tech,20.9,12.81
2017-01-23,RS,HUB_MG_RJ,beauty_health,199.9,18.4
2018-08-06,MG,HUB_SaoPaulo,other,144.9,27.99
2017-06-05,SC,HUB_SaoPaulo,home,26.0,16.11
2018-02-19,SP,HUB_SaoPaulo,other,49.9,12.23
2017-11-27,SP,HUB_SaoPaulo,other,35.0,4.36
2017-11-27,SP,HUB_SaoPaulo,other,89.9,15.24
2018-02-19,RJ,HUB_SaoPaulo,tech,98.0,15.44
2017-04-24,SP,HUB_SaoPaulo,home,110.3,14.54
2017-12-18,SP,HUB_MG_RJ,tech,186.98,18.56
2017-08-07,SC,HUB_SaoPaulo,home,200.0,26.24
2017-09-11,RS,HUB_South,tech,19.9,15.1
2018-01-01,SP,HUB_South,other,91.5,12.77
2017-02-13,RS,HUB_SaoPaulo,tech,6.9,15.65
2017-11-06,SP,HUB_SaoPaulo,other,139.9,14.0
2017-06-05,RJ,HUB_South,other,359.9,20.76
2018-03-12,SP,HUB_South,beauty_health,479.82,17.44
2018-04-09,RJ,HUB_SaoPaulo,other,63.9,18.33
2018-06-04,BA,HUB_SaoPaulo,other,60.0,20.15
2018-02-19,SP,HUB_SaoPaulo,other,27.9,8.27
2017-10-30,SP,HUB_SaoPaulo,home,39.0,9.34
2018-04-02,SC,HUB_SaoPaulo,other,385.0,26.76
2017-04-10,SC,HUB_SaoPaulo,beauty_health,98.9,14.86
2018-07-02,SP,HUB_SaoPaulo,beauty_health,110.32,8.03
2018-07-02,SP,HUB_SaoPaulo,beauty_health,110.32,8.03
2017-01-23,SP,HUB_SaoPaulo,other,119.99,18.0
2018-03-19,RJ,HUB_SaoPaulo,home,53.9,21.35
2018-05-21,SC,HUB_SaoPaulo,other,48.5,18.23
2017-01-30,SP,HUB_SaoPaulo,beauty_health,23.9,10.96
2018-03-19,SC,HUB_SaoPaulo,other,59.9,23.0
2017-11-27,SP,HUB_SaoPaulo,home,35.99,11.73
2017-11-27,SP,HUB_SaoPaulo,home,35.99,11.73
2017-02-06,SP,HUB_SaoPaulo,other,90.0,51.23
2017-03-13,RS,HUB_SaoPaulo,home,176.99,96.63
2018-05-21,SP,HUB_South,other,74.9,15.4
2017-05-08,SP,HUB_SaoPaulo,home,89.9,12.13
2017-11-13,RJ,HUB_SaoPaulo,home,89.9,15.38
2017-12-11,SP,HUB_SaoPaulo,home,61.0,12.77
2018-06-25,SP,HUB_SaoPaulo,home,21.99,12.81
2017-11-27,BA,HUB_SaoPaulo,other,64.0,18.02
2017-11-27,BA,HUB_SaoPaulo,other,64.0,18.02
2018-01-01,SP,HUB_SaoPaulo,home,13.9,11.85
2018-02-05,SP,HUB_South,beauty_health,104.0,15.48
2017-11-06,SP,HUB_SaoPaulo,beauty_health,84.99,9.41
2017-11-06,SP,HUB_SaoPaulo,other,25.0,12.69
2017-11-27,SP,HUB_SaoPaulo,home,59.0,16.7
2017-11-27,SP,HUB_South,home,129.0,8.35
2017-11-27,SP,HUB_SaoPaulo,home,59.0,16.7
2017-11-27,SP,HUB_SaoPaulo,home,59.0,16.7
2017-09-18,PR,HUB_SaoPaulo,home,69.99,17.74
2017-06-05,SC,HUB_SaoPaulo,home,59.9,16.18
2017-06-05,SC,HUB_SaoPaulo,home,59.9,16.18
2017-06-05,SC,HUB_SaoPaulo,home,59.9,16.18
2018-04-09,RJ,HUB_SaoPaulo,home,89.0,18.5
2018-02-26,SP,HUB_SaoPaulo,tech,9.9,7.78
2018-03-05,SP,HUB_SaoPaulo,home,369.0,10.46
2017-05-29,SP,HUB_SaoPaulo,beauty_health,18.99,7.78
2017-11-20,RS,HUB_SaoPaulo,home,129.99,18.16
2017-08-28,MG,HUB_SaoPaulo,home,44.99,17.6
2017-10-23,BA,HUB_SaoPaulo,beauty_health,34.9,16.79
2018-01-15,MG,HUB_SaoPaulo,home,42.0,17.6
2017-07-03,SP,HUB_SaoPaulo,tech,29.99,7.78
2018-06-11,SP,HUB_SaoPaulo,home,71.9,14.81
2017-11-20,RJ,HUB_SaoPaulo,home,89.9,2.26
2017-11-20,RJ,HUB_SaoPaulo,home,54.55,33.98
2017-12-18,RS,HUB_SaoPaulo,other,12.0,15.1
2017-05-01,SP,HUB_South,home,37.99,15.1
2017-05-01,SP,HUB_South,home,37.99,15.1
2017-05-01,SP,HUB_South,home,37.99,15.1
2017-05-01,SP,HUB_South,home,37.99,15.1
2018-08-06,SP,HUB_MG_RJ,beauty_health,118.9,18.93
2017-09-18,SP,HUB_SaoPaulo,other,10.9,7.78
2017-10-09,SP,HUB_SaoPaulo,other,25.99,7.78
2018-05-21,SP,HUB_South,home,129.9,39.88
2018-06-11,BA,HUB_SaoPaulo,home,40.8,22.22
2018-01-08,DF,HUB_South,tech,69.9,25.77
2018-05-14,SP,HUB_SaoPaulo,tech,79.9,13.0
2018-05-14,SP,HUB_SaoPaulo,tech,79.9,13.0
2018-04-02,SP,HUB_SaoPaulo,home,22.9,12.79
2018-03-19,SP,HUB_SaoPaulo,tech,139.8,13.42
2017-08-07,SP,HUB_SaoPaulo,home,59.9,13.44
2017-08-07,SP,HUB_SaoPaulo,home,59.9,13.44
2018-03-05,RJ,HUB_SaoPaulo,tech,23.7,15.23
2018-06-11,MG,HUB_SaoPaulo,other,140.0,20.17
2018-08-06,DF,HUB_MG_RJ,tech,199.0,19.49
2017-11-20,SP,HUB_South,home,148.0,17.29
2017-11-27,BA,HUB_SaoPaulo,other,129.9,18.48
2018-03-26,SP,HUB_SaoPaulo,tech,24.99,7.39
2017-07-24,SP,HUB_SaoPaulo,home,13.99,8.72
2017-07-10,SP,HUB_SaoPaulo,home,47.49,11.73
2018-07-23,MG,HUB_SaoPaulo,other,13.9,18.23
2018-05-28,PR,HUB_MG_RJ,other,129.9,18.79
2018-01-08,MG,HUB_SaoPaulo,other,122.99,15.61
2018-07-23,BA,HUB_SaoPaulo,other,175.9,86.96
2018-01-29,RJ,HUB_SaoPaulo,other,169.0,23.5
2018-07-16,RS,HUB_SaoPaulo,home,48.0,19.53
2018-07-16,RS,HUB_SaoPaulo,home,48.0,19.53
2018-02-05,SP,HUB_SaoPaulo,beauty_health,150.0,12.55
2018-01-29,RJ,HUB_South,other,249.9,69.21
2018-07-16,SP,HUB_SaoPaulo,other,24.9,7.43
2018-02-26,SP,HUB_MG_RJ,tech,149.0,40.37
2018-05-14,SP,HUB_MG_RJ,other,99.9,19.67
2018-04-30,BA,HUB_SaoPaulo,other,139.99,23.91
2017-09-11,MG,HUB_SaoPaulo,home,180.0,26.1
2017-09-11,MG,HUB_SaoPaulo,home,180.0,26.1
2017-12-04,SP,HUB_SaoPaulo,other,96.4,12.17
2017-11-20,DF,HUB_SaoPaulo,other,118.0,18.08
2018-03-26,RJ,HUB_South,home,128.0,31.73
2018-05-07,SP,HUB_SaoPaulo,home,18.4,8.29
2017-08-14,PR,HUB_South,other,499.0,17.22
2017-08-14,PR,HUB_South,other,499.0,17.22
2017-02-06,MG,HUB_SaoPaulo,other,119.0,15.0
2017-11-06,SP,HUB_SaoPaulo,home,89.9,13.65
2018-01-15,SP,HUB_SaoPaulo,other,129.0,13.92
2018-03-19,SP,HUB_SaoPaulo,other,19.5,8.29
2018-02-26,SP,HUB_South,tech,74.9,12.65
2018-02-26,SP,HUB_South,tech,74.9,12.65
2017-09-18,RJ,HUB_SaoPaulo,other,59.21,15.25
2018-08-06,PR,HUB_South,tech,65.0,8.2
2018-08-06,PR,HUB_South,tech,65.0,8.2
2018-04-30,RS,HUB_South,home,295.0,28.83
2017-10-23,DF,HUB_SaoPaulo,beauty_health,39.9,14.1
2018-04-30,SP,HUB_MG_RJ,beauty_health,59.9,16.39
2018-04-30,SP,HUB_MG_RJ,beauty_health,59.9,16.39
2018-04-23,SP,HUB_SaoPaulo,other,230.0,37.64
2017-09-11,RS,HUB_SaoPaulo,home,59.9,17.67
2017-08-14,SP,HUB_South,tech,39.9,15.79
2018-06-25,BA,HUB_SaoPaulo,other,59.0,22.34
2017-03-27,MG,HUB_SaoPaulo,home,39.9,14.52
2017-07-03,RJ,HUB_MG_RJ,home,329.9,24.63
2018-05-07,SC,HUB_MG_RJ,beauty_health,94.5,23.59
2018-02-05,SP,HUB_SaoPaulo,tech,21.99,7.78
2017-11-20,SP,HUB_South,beauty_health,259.9,14.84
2017-12-11,RS,HUB_SaoPaulo,other,39.99,14.1
2018-05-07,SP,HUB_SaoPaulo,home,53.2,15.37
2018-05-07,SP,HUB_SaoPaulo,home,53.2,7.68
2018-05-07,SP,HUB_SaoPaulo,home,53.2,15.37
2018-05-07,SP,HUB_SaoPaulo,home,53.2,7.68
2018-05-07,SP,HUB_SaoPaulo,home,53.2,15.37
2018-05-07,SP,HUB_SaoPaulo,home,53.2,15.37
2017-12-18,SP,HUB_SaoPaulo,tech,24.5,11.85
2017-06-05,RJ,HUB_SaoPaulo,other,99.0,15.45
2018-01-15,RJ,HUB_SaoPaulo,other,80.0,15.31
2018-03-05,SP,HUB_SaoPaulo,other,20.9,8.88
2018-02-19,RJ,HUB_SaoPaulo,tech,327.49,28.61
2017-08-07,SP,HUB_SaoPaulo,other,110.0,12.27
2017-07-03,SP,HUB_SaoPaulo,other,45.0,11.85
2018-04-02,RS,HUB_MG_RJ,tech,97.9,22.4
2018-06-25,SP,HUB_SaoPaulo,tech,259.0,14.47
2018-01-15,SP,HUB_SaoPaulo,tech,18.49,7.78
2018-02-12,RS,HUB_South,other,36.9,15.1
2018-07-02,MG,HUB_SaoPaulo,home,57.0,15.5
2018-07-23,RS,HUB_SaoPaulo,home,219.9,97.57
2018-05-14,SC,HUB_South,home,99.9,20.62
2017-05-08,SP,HUB_SaoPaulo,other,49.9,11.85
2018-02-19,SC,HUB_SaoPaulo,home,35.0,16.11
2018-01-22,PR,HUB_South,tech,89.9,12.76
2017-12-04,RJ,HUB_SaoPaulo,home,61.9,16.68
2017-03-20,MG,HUB_MG_RJ,home,53.39,14.14
2018-07-23,SP,HUB_South,home,1149.0,339.59
2017-12-04,RJ,HUB_SaoPaulo,beauty_health,56.99,14.15
2018-08-13,SP,HUB_SaoPaulo,other,24.99,12.84
2017-12-25,RS,HUB_SaoPaulo,other,122.99,15.61
2018-02-12,SP,HUB_SaoPaulo,other,160.0,12.33
2018-01-22,RJ,HUB_South,other,39.0,16.79
2017-10-02,RS,HUB_SaoPaulo,other,155.0,86.6
2017-10-02,RS,HUB_SaoPaulo,other,155.0,86.6
2017-10-02,RS,HUB_SaoPaulo,other,155.0,86.6
2017-10-02,RS,HUB_MG_RJ,tech,149.91,0.14
2017-10-02,RS,HUB_MG_RJ,tech,149.91,0.14
2017-10-02,RS,HUB_MG_RJ,tech,149.91,0.14
2017-10-02,RS,HUB_MG_RJ,tech,149.91,0.14
2017-10-02,RS,HUB_SaoPaulo,other,155.0,86.6
2017-10-02,RS,HUB_MG_RJ,tech,149.91,0.14
2017-10-02,RS,HUB_MG_RJ,tech,149.91,0.14
2017-12-11,SC,HUB_MG_RJ,other,37.8,37.87
2018-01-22,SP,HUB_SaoPaulo,tech,90.0,9.44
2017-11-20,SP,HUB_SaoPaulo,tech,190.83,12.84
2018-08-13,SP,HUB_SaoPaulo,home,495.0,51.55
2017-07-24,SC,HUB_SaoPaulo,home,89.9,15.38
2017-07-17,DF,HUB_SaoPaulo,beauty_health,97.9,21.18
2017-07-17,RJ,HUB_SaoPaulo,tech,48.0,15.1
2018-08-13,MG,HUB_SaoPaulo,home,119.0,27.13
2017-10-02,SP,HUB_SaoPaulo,other,109.0,8.51
2017-09-04,MG,HUB_SaoPaulo,home,59.9,17.67
2018-06-04,SC,HUB_SaoPaulo,beauty_health,110.32,18.65
2018-06-04,SC,HUB_SaoPaulo,beauty_health,110.32,18.65
2018-02-05,SP,HUB_South,tech,69.9,21.15
2018-02-05,SP,HUB_South,tech,89.9,4.23
2017-10-23,SP,HUB_SaoPaulo,other,2399.0,68.33
2018-02-19,SP,HUB_SaoPaulo,beauty_health,97.9,12.19
2018-02-19,SP,HUB_SaoPaulo,beauty_health,97.9,12.19
2018-07-23,SP,HUB_SaoPaulo,other,140.0,15.29
2017-03-13,SP,HUB_SaoPaulo,tech,27.99,10.96
2018-06-11,SP,HUB_SaoPaulo,home,17.99,7.39
2018-06-11,SP,HUB_SaoPaulo,home,17.99,7.39
2017-10-02,MG,HUB_MG_RJ,other,70.9,19.36
2018-07-09,SP,HUB_SaoPaulo,tech,189.0,13.98
2017-05-15,PR,HUB_SaoPaulo,home,17.38,16.6
2018-05-28,SC,HUB_SaoPaulo,beauty_health,169.9,38.5
2018-04-16,SP,HUB_SaoPaulo,other,129.9,20.25
2017-10-02,BA,HUB_SaoPaulo,tech,59.99,17.99
2018-04-02,RJ,HUB_South,home,295.0,48.9
2017-10-30,MG,HUB_South,other,299.0,18.53
2017-08-28,SP,HUB_SaoPaulo,beauty_health,56.99,8.72
2018-01-01,SP,HUB_SaoPaulo,other,149.0,8.3
2018-04-16,MG,HUB_MG_RJ,tech,279.89,16.84
2018-01-01,SP,HUB_SaoPaulo,other,49.0,9.34
2017-03-20,BA,HUB_MG_RJ,beauty_health,198.9,18.82
2018-06-04,SP,HUB_SaoPaulo,other,119.99,24.23
2017-11-13,RS,HUB_South,tech,98.9,15.44
2018-02-26,SC,HUB_SaoPaulo,other,79.9,16.81
2018-03-05,SP,HUB_SaoPaulo,tech,32.5,12.79
2018-07-30,SP,HUB_SaoPaulo,tech,119.9,13.5
2018-08-13,SP,HUB_South,other,119.9,15.14
2018-03-26,RJ,HUB_SaoPaulo,home,48.0,17.93
2017-07-03,MG,HUB_MG_RJ,beauty_health,239.9,13.81
2017-05-15,SP,HUB_SaoPaulo,other,55.0,7.78
2018-04-23,SP,HUB_SaoPaulo,other,99.99,20.04
2018-02-26,SP,HUB_SaoPaulo,beauty_health,40.99,11.85
2017-05-22,SC,HUB_SaoPaulo,home,178.0,74.2
2017-10-23,SP,HUB_SaoPaulo,tech,280.0,13.46
2017-04-17,SP,HUB_SaoPaulo,home,23.9,10.96
2017-07-31,SP,HUB_SaoPaulo,home,19.9,8.72
2018-04-16,RJ,HUB_SaoPaulo,tech,55.0,15.27
2017-12-04,SC,HUB_SaoPaulo,other,159.9,18.37
2017-04-24,SP,HUB_SaoPaulo,other,157.9,13.69
2017-06-19,MG,HUB_SaoPaulo,other,89.9,38.38
2018-03-26,MG,HUB_SaoPaulo,tech,158.0,18.99
2018-05-21,MG,HUB_SaoPaulo,tech,29.9,18.23
2017-03-20,SP,HUB_SaoPaulo,home,34.9,10.96
2018-04-30,PR,HUB_SaoPaulo,beauty_health,49.99,15.23
2018-05-07,SP,HUB_SaoPaulo,tech,104.2,13.17
2018-06-04,SP,HUB_MG_RJ,beauty_health,213.0,19.07
2018-02-12,SP,HUB_South,beauty_health,42.0,14.1
2017-05-01,RJ,HUB_SaoPaulo,tech,35.9,15.11
2017-05-01,RJ,HUB_SaoPaulo,tech,35.9,15.11
2017-08-07,SP,HUB_SaoPaulo,home,51.92,12.7
2018-01-08,RJ,HUB_SaoPaulo,home,99.9,17.95
2018-01-01,SP,HUB_SaoPaulo,other,185.0,10.11
2018-04-30,SP,HUB_SaoPaulo,tech,95.9,17.58
2018-08-06,MG,HUB_South,other,245.0,32.59
2018-07-09,MG,HUB_SaoPaulo,beauty_health,86.0,18.7
2018-01-01,RJ,HUB_SaoPaulo,tech,13.65,15.1
2018-01-01,RJ,HUB_SaoPaulo,other,220.0,18.79
2018-05-07,RS,HUB_SaoPaulo,home,49.0,19.32
2017-09-25,PR,HUB_MG_RJ,tech,28.9,16.92
2018-06-11,DF,HUB_SaoPaulo,other,63.0,15.51
2018-06-11,DF,HUB_SaoPaulo,other,54.0,15.51
2017-04-24,SC,HUB_South,home,159.0,14.88
2018-02-12,SP,HUB_SaoPaulo,other,94.9,11.87
2017-11-27,SP,HUB_SaoPaulo,tech,24.99,7.78
2017-03-27,RJ,HUB_South,tech,66.89,17.31
2018-04-02,SP,HUB_SaoPaulo,tech,39.97,7.39
2017-07-10,SP,HUB_MG_RJ,tech,31.9,14.1
2018-03-05,RJ,HUB_SaoPaulo,other,15.0,15.23
2017-10-16,MG,HUB_SaoPaulo,other,49.0,15.1
2018-04-30,RS,HUB_SaoPaulo,beauty_health,50.0,39.32
2017-05-22,BA,HUB_MG_RJ,beauty_health,35.9,17.65
2017-12-18,SP,HUB_SaoPaulo,other,69.0,11.98
2017-06-19,RJ,HUB_MG_RJ,beauty_health,29.9,24.58
2017-06-19,RJ,HUB_MG_RJ,beauty_health,29.9,24.58
2017-11-13,RS,HUB_SaoPaulo,other,84.9,17.84
2018-01-29,SP,HUB_South,beauty_health,69.99,12.62
2018-04-09,SP,HUB_South,tech,69.9,13.61
2018-04-30,PR,HUB_SaoPaulo,home,41.5,15.23
2017-09-04,SP,HUB_South,tech,79.9,17.81
2017-11-20,MG,HUB_MG_RJ,beauty_health,59.9,17.67
2017-11-20,MG,HUB_MG_RJ,beauty_health,59.9,17.67
2017-07-17,SP,HUB_SaoPaulo,other,16.0,11.85
2017-07-17,SP,HUB_SaoPaulo,other,16.0,11.85
2018-03-05,BA,HUB_MG_RJ,beauty_health,89.9,19.95
2018-06-25,RJ,HUB_SaoPaulo,home,49.9,41.33
2018-04-16,MG,HUB_South,home,495.95,25.18
2017-07-10,RJ,HUB_SaoPaulo,beauty_health,75.9,15.28
2018-05-14,PR,HUB_SaoPaulo,home,35.0,16.32
2018-05-14,PR,HUB_SaoPaulo,home,35.0,16.32
2018-05-14,PR,HUB_SaoPaulo,home,35.0,16.32
2018-02-26,RJ,HUB_SaoPaulo,home,87.9,17.87
2018-04-02,SP,HUB_SaoPaulo,home,31.0,8.88
2018-03-05,PR,HUB_SaoPaulo,home,69.9,20.98
2017-04-10,MG,HUB_South,home,95.92,24.87
2017-09-18,SP,HUB_SaoPaulo,tech,212.0,12.98
2018-07-02,RS,HUB_MG_RJ,other,58.0,42.69
2018-03-26,MG,HUB_MG_RJ,other,58.9,13.53
2017-10-09,RJ,HUB_SaoPaulo,beauty_health,59.99,15.18
2017-09-18,RS,HUB_SaoPaulo,other,299.9,16.86
2017-06-05,PR,HUB_MG_RJ,home,44.9,35.84
2017-09-18,SP,HUB_SaoPaulo,other,139.0,9.17
2017-11-27,RS,HUB_SaoPaulo,other,49.9,17.6
2018-05-21,SP,HUB_SaoPaulo,beauty_health,330.0,10.07
2017-11-27,PR,HUB_SaoPaulo,other,115.0,21.3
2018-04-02,SP,HUB_SaoPaulo,other,99.0,12.6
2018-04-02,SP,HUB_SaoPaulo,other,99.0,12.6
2018-04-02,SP,HUB_SaoPaulo,other,99.0,12.6
2017-10-09,RJ,HUB_South,other,89.9,18.87
2017-07-10,PR,HUB_SaoPaulo,other,89.9,16.39
2018-08-13,SP,HUB_SaoPaulo,tech,158.0,13.77
2017-12-11,RJ,HUB_SaoPaulo,other,195.9,16.12
2018-03-19,SP,HUB_SaoPaulo,other,59.9,7.39
2017-07-10,MG,HUB_SaoPaulo,home,46.2,16.11
2018-03-05,DF,HUB_SaoPaulo,other,144.99,18.59
2017-02-27,SP,HUB_South,other,119.0,20.91
2018-04-16,SP,HUB_SaoPaulo,other,199.99,15.49
2017-08-07,RJ,HUB_SaoPaulo,home,78.0,9.0
2017-08-07,RJ,HUB_SaoPaulo,home,78.0,9.0
2018-03-26,MG,HUB_SaoPaulo,home,109.0,23.3
2017-11-20,RJ,HUB_SaoPaulo,other,129.99,14.66
2018-01-22,RJ,HUB_SaoPaulo,home,69.9,19.98
2017-05-22,DF,HUB_South,other,54.85,18.92
2017-10-02,SP,HUB_South,other,39.99,14.1
2017-11-20,SP,HUB_South,beauty_health,28.9,15.1
2018-04-09,MG,HUB_SaoPaulo,home,35.0,12.75
2018-04-09,MG,HUB_SaoPaulo,home,35.0,12.75
2018-02-05,RJ,HUB_SaoPaulo,home,27.9,15.1
2017-12-11,RJ,HUB_MG_RJ,home,99.0,33.08
2018-02-26,SP,HUB_SaoPaulo,other,27.3,11.85
2018-06-25,SP,HUB_SaoPaulo,other,1260.0,21.12
2018-01-29,SP,HUB_SaoPaulo,other,40.0,8.72
2017-10-09,MG,HUB_MG_RJ,tech,31.9,12.48
2018-04-09,MG,HUB_SaoPaulo,other,99.97,18.58
2018-05-21,SP,HUB_SaoPaulo,other,189.9,18.24
2017-08-28,SP,HUB_SaoPaulo,other,69.99,13.51
2018-07-23,RS,HUB_SaoPaulo,other,60.0,15.52
2018-07-23,RS,HUB_SaoPaulo,other,60.0,15.52
2017-12-25,SP,HUB_SaoPaulo,other,45.9,16.25
2018-05-14,PR,HUB_South,beauty_health,47.9,19.32
2018-05-14,RJ,HUB_SaoPaulo,tech,27.99,18.23
2018-06-04,MG,HUB_SaoPaulo,tech,29.98,18.23
2017-12-25,SP,HUB_SaoPaulo,tech,24.99,11.85
2018-04-16,PR,HUB_SaoPaulo,other,82.99,21.53
2018-01-29,SP,HUB_SaoPaulo,other,99.0,13.71
2018-03-19,SP,HUB_SaoPaulo,other,95.9,8.02
2018-07-30,BA,HUB_SaoPaulo,other,54.9,17.31
2018-07-16,MG,HUB_SaoPaulo,beauty_health,489.9,21.53
2018-04-30,RJ,HUB_SaoPaulo,tech,99.9,0.0
2018-07-30,MG,HUB_SaoPaulo,other,105.0,22.04
2017-04-03,RJ,HUB_South,other,219.0,17.23
2018-04-09,SP,HUB_SaoPaulo,other,69.0,8.29
2018-04-09,SP,HUB_SaoPaulo,other,69.0,8.29
2018-01-01,SP,HUB_SaoPaulo,other,120.0,8.1
2018-01-01,SP,HUB_SaoPaulo,other,120.0,8.1
2018-06-18,RJ,HUB_SaoPaulo,tech,9.99,15.23
2017-11-06,PR,HUB_MG_RJ,home,100.0,16.95
2017-07-17,MG,HUB_SaoPaulo,home,205.0,26.27
2018-04-23,SP,HUB_SaoPaulo,beauty_health,305.0,14.57
2018-07-16,SP,HUB_SaoPaulo,home,150.0,16.35
2018-01-15,SP,HUB_SaoPaulo,home,116.89,13.37
2018-01-15,SP,HUB_SaoPaulo,other,30.0,8.72
2018-01-15,SP,HUB_SaoPaulo,other,30.0,8.72
2018-04-23,SP,HUB_MG_RJ,home,129.0,35.91
2017-03-06,RJ,HUB_MG_RJ,other,74.5,15.73
2017-09-11,RJ,HUB_SaoPaulo,home,59.9,12.76
2018-03-26,RS,HUB_SaoPaulo,tech,24.99,15.23
2018-07-16,PR,HUB_SaoPaulo,other,185.9,20.49
2018-08-06,SP,HUB_SaoPaulo,home,88.9,14.93
2018-01-15,SP,HUB_MG_RJ,home,35.97,13.39
2018-01-15,SP,HUB_SaoPaulo,home,31.9,13.39
2018-03-19,BA,HUB_SaoPaulo,tech,59.0,17.09
2018-03-19,BA,HUB_SaoPaulo,tech,27.99,17.09
2018-07-16,MG,HUB_SaoPaulo,other,102.62,59.95
2018-04-02,SP,HUB_SaoPaulo,other,51.49,7.87
2018-01-08,SP,HUB_SaoPaulo,home,69.9,13.08
2017-07-03,SC,HUB_SaoPaulo,other,129.99,18.16
2017-12-04,SP,HUB_SaoPaulo,beauty_health,19.9,11.85
2017-09-11,SP,HUB_SaoPaulo,home,59.9,12.76
2018-06-11,MG,HUB_MG_RJ,home,179.0,29.78
2018-04-30,SP,HUB_SaoPaulo,home,26.5,7.39
2017-12-04,RJ,HUB_South,other,399.93,18.24
2018-08-13,RJ,HUB_South,home,27.98,19.38
2018-08-13,RJ,HUB_SaoPaulo,other,44.9,19.38
2017-11-13,MG,HUB_SaoPaulo,tech,140.0,15.73
2018-08-06,SP,HUB_SaoPaulo,home,49.9,20.99
2017-08-07,SP,HUB_South,other,72.9,16.27
2018-04-02,SP,HUB_SaoPaulo,other,143.8,15.91
2018-02-05,PR,HUB_SaoPaulo,other,59.9,16.18
2018-06-04,RJ,HUB_MG_RJ,other,64.99,18.33
2017-02-13,SP,HUB_MG_RJ,home,620.0,21.18
2017-12-11,MG,HUB_SaoPaulo,tech,219.9,18.79
2018-06-11,MG,HUB_South,beauty_health,257.0,28.75
2017-12-04,RJ,HUB_MG_RJ,tech,149.99,40.38
2017-10-23,MG,HUB_MG_RJ,home,179.99,26.88
2017-07-03,PR,HUB_SaoPaulo,home,9.9,15.1
2018-01-01,SP,HUB_SaoPaulo,home,298.6,82.4
2018-05-21,MG,HUB_SaoPaulo,tech,13.77,18.23
2018-03-05,DF,HUB_SaoPaulo,other,49.9,19.32
2018-07-23,SC,HUB_South,tech,598.9,23.38
2018-03-05,BA,HUB_SaoPaulo,tech,13.7,19.95
2018-08-13,SC,HUB_SaoPaulo,other,95.9,23.47
2018-06-11,SP,HUB_SaoPaulo,beauty_health,110.32,8.03
2018-06-11,SP,HUB_SaoPaulo,beauty_health,110.32,8.03
2018-01-08,BA,HUB_MG_RJ,home,179.0,51.12
2018-02-05,SP,HUB_SaoPaulo,other,22.9,11.85
2017-02-06,MG,HUB_MG_RJ,other,19.9,6.26
2017-02-06,MG,HUB_MG_RJ,other,24.9,15.66
2018-07-30,SP,HUB_SaoPaulo,home,44.98,15.62
2017-08-14,SP,HUB_SaoPaulo,tech,25.99,11.85
2017-08-14,SP,HUB_SaoPaulo,tech,25.99,11.85
2018-04-16,SP,HUB_South,tech,67.9,13.6
2017-06-19,RJ,HUB_SaoPaulo,tech,224.9,16.32
2018-05-07,BA,HUB_SaoPaulo,tech,29.99,22.06
2018-07-23,SP,HUB_SaoPaulo,home,67.0,14.05
2017-09-04,SP,HUB_SaoPaulo,home,44.9,7.78
2018-07-30,BA,HUB_South,other,54.9,23.1
2018-01-15,SP,HUB_SaoPaulo,other,99.0,13.71
2017-06-19,SP,HUB_SaoPaulo,home,29.9,8.72
2018-03-05,RJ,HUB_SaoPaulo,tech,29.0,15.23
2018-02-12,SP,HUB_South,home,289.0,46.48
2017-07-31,DF,HUB_SaoPaulo,beauty_health,89.99,14.38
2017-07-31,MG,HUB_SaoPaulo,home,48.0,17.6
2018-07-16,RJ,HUB_SaoPaulo,tech,39.0,18.07
2018-07-16,RS,HUB_South,beauty_health,105.3,23.54
2018-07-30,SP,HUB_SaoPaulo,home,19.9,12.8
2017-04-24,SC,HUB_SaoPaulo,tech,18.0,14.52
2018-03-05,PR,HUB_SaoPaulo,home,70.0,19.46
2018-05-28,RJ,HUB_SaoPaulo,tech,124.9,16.84
2018-07-09,SP,HUB_South,home,44.0,13.65
2018-05-28,SP,HUB_SaoPaulo,beauty_health,110.32,7.64
2018-01-01,MG,HUB_SaoPaulo,home,89.8,16.39
2017-08-14,PR,HUB_SaoPaulo,tech,12.97,15.1
2018-06-04,RS,HUB_SaoPaulo,home,89.0,23.2
2017-09-04,SP,HUB_SaoPaulo,other,79.9,11.76
2017-09-04,SP,HUB_SaoPaulo,other,79.9,11.76
2018-06-04,SC,HUB_SaoPaulo,home,29.99,26.43
2017-12-04,SP,HUB_SaoPaulo,home,169.9,19.02
2017-12-04,SP,HUB_SaoPaulo,home,169.9,19.02
2017-12-04,SP,HUB_SaoPaulo,home,239.9,9.51
2018-03-12,SP,HUB_SaoPaulo,home,35.0,13.71
2018-03-12,SP,HUB_SaoPaulo,home,35.0,13.71
2018-01-15,MG,HUB_SaoPaulo,tech,199.0,15.14
2017-07-10,RJ,HUB_SaoPaulo,other,49.0,15.1
2017-07-17,SP,HUB_SaoPaulo,other,59.9,9.94
2017-08-28,MG,HUB_South,other,65.0,25.73
