week,customer_state,product_group,demand
2018-01-29,BA,beauty_health,4
2018-01-29,BA,tech,21
2018-01-29,BA,other,24
2018-01-29,DF,home,14
2018-01-29,DF,beauty_health,2
2018-01-29,DF,tech,10
2018-01-29,DF,other,22
2018-02-05,SP,home,185
2018-02-05,SP,beauty_health,98
2018-02-05,SP,tech,168
2018-02-05,SP,other,235
2018-02-05,RJ,home,59
2018-02-05,RJ,beauty_health,26
2018-02-05,RJ,tech,59
2018-02-05,RJ,other,56
2018-02-05,MG,home,71
2018-02-05,MG,beauty_health,29
2018-02-05,MG,tech,51
2018-02-05,MG,other,70
2018-02-05,RS,home,31
2018-02-05,RS,beauty_health,13
2018-02-05,RS,tech,30
2018-02-05,RS,other,23
2018-02-05,PR,home,20
2018-02-05,PR,beauty_health,13
2018-02-05,PR,tech,28
2018-02-05,PR,other,23
2018-02-05,SC,home,8
2018-02-05,SC,beauty_health,4
2018-02-05,SC,tech,17
2018-02-05,SC,other,30
2018-02-05,BA,home,21
2018-02-05,BA,beauty_health,4
2018-02-05,BA,tech,8
2018-02-05,BA,other,13
2018-02-05,DF,home,11
2018-02-05,DF,beauty_health,5
2018-02-05,DF,tech,14
2018-02-05,DF,other,14
2018-02-12,SP,home,250
2018-02-12,SP,beauty_health,112
2018-02-12,SP,tech,160
2018-02-12,SP,other,255
2018-02-12,RJ,home,71
2018-02-12,RJ,beauty_health,32
2018-02-12,RJ,tech,74
2018-02-12,RJ,other,41
2018-02-12,MG,home,48
2018-02-12,MG,beauty_health,36
2018-02-12,MG,tech,49
2018-02-12,MG,other,52
2018-02-12,RS,home,23
2018-02-12,RS,beauty_health,9
2018-02-12,RS,tech,25
2018-02-12,RS,other,40
2018-02-12,PR,home,25
2018-02-12,PR,beauty_health,6
2018-02-12,PR,tech,29
2018-02-12,PR,other,34
2018-02-12,SC,home,21
2018-02-12,SC,beauty_health,10
2018-02-12,SC,tech,25
2018-02-12,SC,other,22
2018-02-12,BA,home,11
2018-02-12,BA,beauty_health,9
2018-02-12,BA,tech,15
2018-02-12,BA,other,24
2018-02-12,DF,home,8
2018-02-12,DF,beauty_health,9
2018-02-12,DF,tech,10
2018-02-12,DF,other,20
2018-02-19,SP,home,196
2018-02-19,SP,beauty_health,124
2018-02-19,SP,tech,218
2018-02-19,SP,other,223
2018-02-19,RJ,home,78
2018-02-19,RJ,beauty_health,26
2018-02-19,RJ,tech,81
2018-02-19,RJ,other,99
2018-02-19,MG,home,53
2018-02-19,MG,beauty_health,26
2018-02-19,MG,tech,62
2018-02-19,MG,other,79
2018-02-19,RS,home,30
2018-02-19,RS,beauty_health,18
2018-02-19,RS,tech,38
2018-02-19,RS,other,41
2018-02-19,PR,home,16
2018-02-19,PR,beauty_health,15
2018-02-19,PR,tech,26
2018-02-19,PR,other,34
2018-02-19,SC,home,19
2018-02-19,SC,beauty_health,5
2018-02-19,SC,tech,23
2018-02-19,SC,other,31
2018-02-19,BA,home,17
2018-02-19,BA,beauty_health,6
2018-02-19,BA,tech,13
2018-02-19,BA,other,26
2018-02-19,DF,home,9
2018-02-19,DF,beauty_health,6
2018-02-19,DF,tech,16
2018-02-19,DF,other,11
2018-02-26,SP,home,224
2018-02-26,SP,beauty_health,115
2018-02-26,SP,tech,180
2018-02-26,SP,other,271
2018-02-26,RJ,home,95
2018-02-26,RJ,beauty_health,27
2018-02-26,RJ,tech,84
2018-02-26,RJ,other,106
2018-02-26,MG,home,61
2018-02-26,MG,beauty_health,28
2018-02-26,MG,tech,66
2018-02-26,MG,other,82
2018-02-26,RS,home,30
2018-02-26,RS,beauty_health,22
2018-02-26,RS,tech,23
2018-02-26,RS,other,41
2018-02-26,PR,home,32
2018-02-26,PR,beauty_health,17
2018-02-26,PR,tech,34
2018-02-26,PR,other,41
2018-02-26,SC,home,13
2018-02-26,SC,beauty_health,15
2018-02-26,SC,tech,22
2018-02-26,SC,other,30
2018-02-26,BA,home,18
2018-02-26,BA,beauty_health,8
2018-02-26,BA,tech,19
2018-02-26,BA,other,19
2018-02-26,DF,home,12
2018-02-26,DF,beauty_health,5
2018-02-26,DF,tech,11
2018-02-26,DF,other,14
2018-03-05,SP,home,184
2018-03-05,SP,beauty_health,94
2018-03-05,SP,tech,150
2018-03-05,SP,other,269
2018-03-05,RJ,home,72
2018-03-05,RJ,beauty_health,26
2018-03-05,RJ,tech,60
2018-03-05,RJ,other,77
2018-03-05,MG,home,70
2018-03-05,MG,beauty_health,39
2018-03-05,MG,tech,51
2018-03-05,MG,other,74
2018-03-05,RS,home,27
2018-03-05,RS,beauty_health,7
2018-03-05,RS,tech,21
2018-03-05,RS,other,35
2018-03-05,PR,home,26
2018-03-05,PR,beauty_health,11
2018-03-05,PR,tech,22
2018-03-05,PR,other,30
2018-03-05,SC,home,20
2018-03-05,SC,beauty_health,5
2018-03-05,SC,tech,8
2018-03-05,SC,other,25
2018-03-05,BA,home,25
2018-03-05,BA,beauty_health,3
2018-03-05,BA,tech,13
2018-03-05,BA,other,26
2018-03-05,DF,home,13
2018-03-05,DF,beauty_health,8
2018-03-05,DF,tech,4
2018-03-05,DF,other,13
2018-03-12,SP,home,197
2018-03-12,SP,beauty_health,111
2018-03-12,SP,tech,150
2018-03-12,SP,other,270
2018-03-12,RJ,home,68
2018-03-12,RJ,beauty_health,29
2018-03-12,RJ,tech,48
2018-03-12,RJ,other,72
2018-03-12,MG,home,53
2018-03-12,MG,beauty_health,32
2018-03-12,MG,tech,48
2018-03-12,MG,other,69
2018-03-12,RS,home,34
2018-03-12,RS,beauty_health,10
2018-03-12,RS,tech,24
2018-03-12,RS,other,32
2018-03-12,PR,home,23
2018-03-12,PR,beauty_health,10
2018-03-12,PR,tech,22
2018-03-12,PR,other,49
2018-03-12,SC,home,25
2018-03-12,SC,beauty_health,4
2018-03-12,SC,tech,20
2018-03-12,SC,other,10
2018-03-12,BA,home,15
2018-03-12,BA,beauty_health,5
2018-03-12,BA,tech,18
2018-03-12,BA,other,27
2018-03-12,DF,home,9
2018-03-12,DF,beauty_health,4
2018-03-12,DF,tech,9
2018-03-12,DF,other,11
2018-03-19,SP,home,267
2018-03-19,SP,beauty_health,126
2018-03-19,SP,tech,188
2018-03-19,SP,other,316
2018-03-19,RJ,home,67
2018-03-19,RJ,beauty_health,16
2018-03-19,RJ,tech,46
2018-03-19,RJ,other,59
2018-03-19,MG,home,80
2018-03-19,MG,beauty_health,29
2018-03-19,MG,tech,44
2018-03-19,MG,other,81
2018-03-19,RS,home,39
2018-03-19,RS,beauty_health,11
2018-03-19,RS,tech,26
2018-03-19,RS,other,37
2018-03-19,PR,home,27
2018-03-19,PR,beauty_health,6
2018-03-19,PR,tech,21
2018-03-19,PR,other,34
2018-03-19,SC,home,24
2018-03-19,SC,beauty_health,7
2018-03-19,SC,tech,14
2018-03-19,SC,other,29
2018-03-19,BA,home,6
2018-03-19,BA,beauty_health,10
2018-03-19,BA,tech,16
2018-03-19,BA,other,17
2018-03-19,DF,home,12
2018-03-19,DF,beauty_health,6
2018-03-19,DF,tech,5
2018-03-19,DF,other,11
2018-03-26,SP,home,201
2018-03-26,SP,beauty_health,102
2018-03-26,SP,tech,160
2018-03-26,SP,other,246
2018-03-26,RJ,home,81
2018-03-26,RJ,beauty_health,22
2018-03-26,RJ,tech,42
2018-03-26,RJ,other,64
2018-03-26,MG,home,61
2018-03-26,MG,beauty_health,17
2018-03-26,MG,tech,33
2018-03-26,MG,other,59
2018-03-26,RS,home,27
2018-03-26,RS,beauty_health,4
2018-03-26,RS,tech,26
2018-03-26,RS,other,37
2018-03-26,PR,home,25
2018-03-26,PR,beauty_health,12
2018-03-26,PR,tech,20
2018-03-26,PR,other,31
2018-03-26,SC,home,13
2018-03-26,SC,beauty_health,2
2018-03-26,SC,tech,18
2018-03-26,SC,other,20
2018-03-26,BA,home,18
2018-03-26,BA,beauty_health,4
2018-03-26,BA,tech,12
2018-03-26,BA,other,22
2018-03-26,DF,home,9
2018-03-26,DF,beauty_health,1
2018-03-26,DF,tech,11
2018-03-26,DF,other,16
2018-04-02,SP,home,259
2018-04-02,SP,beauty_health,122
2018-04-02,SP,tech,168
2018-04-02,SP,other,280
2018-04-02,RJ,home,75
2018-04-02,RJ,beauty_health,19
2018-04-02,RJ,tech,35
2018-04-02,RJ,other,72
2018-04-02,MG,home,53
2018-04-02,MG,beauty_health,27
2018-04-02,MG,tech,30
2018-04-02,MG,other,60
2018-04-02,RS,home,28
2018-04-02,RS,beauty_health,8
2018-04-02,RS,tech,13
2018-04-02,RS,other,30
2018-04-02,PR,home,22
2018-04-02,PR,beauty_health,9
2018-04-02,PR,tech,16
2018-04-02,PR,other,44
2018-04-02,SC,home,14
2018-04-02,SC,beauty_health,4
2018-04-02,SC,tech,11
2018-04-02,SC,other,22
2018-04-02,BA,home,17
2018-04-02,BA,beauty_health,11
2018-04-02,BA,tech,10
2018-04-02,BA,other,20
2018-04-02,DF,home,8
2018-04-02,DF,beauty_health,0
2018-04-02,DF,tech,9
2018-04-02,DF,other,10
2018-04-09,SP,home,261
2018-04-09,SP,beauty_health,134
2018-04-09,SP,tech,142
2018-04-09,SP,other,270
2018-04-09,RJ,home,67
2018-04-09,RJ,beauty_health,28
2018-04-09,RJ,tech,28
2018-04-09,RJ,other,75
2018-04-09,MG,home,66
2018-04-09,MG,beauty_health,28
2018-04-09,MG,tech,45
2018-04-09,MG,other,67
2018-04-09,RS,home,31
2018-04-09,RS,beauty_health,6
2018-04-09,RS,tech,17
2018-04-09,RS,other,37
2018-04-09,PR,home,37
2018-04-09,PR,beauty_health,10
2018-04-09,PR,tech,12
2018-04-09,PR,other,35
2018-04-09,SC,home,19
2018-04-09,SC,beauty_health,8
2018-04-09,SC,tech,9
2018-04-09,SC,other,30
2018-04-09,BA,home,12
2018-04-09,BA,beauty_health,4
2018-04-09,BA,tech,9
2018-04-09,BA,other,20
2018-04-09,DF,home,5
2018-04-09,DF,beauty_health,5
2018-04-09,DF,tech,6
2018-04-09,DF,other,19
2018-04-16,SP,home,275
2018-04-16,SP,beauty_health,94
2018-04-16,SP,tech,131
2018-04-16,SP,other,278
2018-04-16,RJ,home,78
2018-04-16,RJ,beauty_health,31
2018-04-16,RJ,tech,44
2018-04-16,RJ,other,85
2018-04-16,MG,home,70
2018-04-16,MG,beauty_health,24
2018-04-16,MG,tech,46
2018-04-16,MG,other,68
2018-04-16,RS,home,38
2018-04-16,RS,beauty_health,11
2018-04-16,RS,tech,23
2018-04-16,RS,other,38
2018-04-16,PR,home,44
2018-04-16,PR,beauty_health,10
2018-04-16,PR,tech,27
2018-04-16,PR,other,31
2018-04-16,SC,home,29
2018-04-16,SC,beauty_health,21
2018-04-16,SC,tech,8
2018-04-16,SC,other,31
2018-04-16,BA,home,15
2018-04-16,BA,beauty_health,10
2018-04-16,BA,tech,14
2018-04-16,BA,other,8
2018-04-16,DF,home,17
2018-04-16,DF,beauty_health,11
2018-04-16,DF,tech,9
2018-04-16,DF,other,9
2018-04-23,SP,home,256
2018-04-23,SP,beauty_health,111
2018-04-23,SP,tech,161
2018-04-23,SP,other,278
2018-04-23,RJ,home,64
2018-04-23,RJ,beauty_health,18
2018-04-23,RJ,tech,51
2018-04-23,RJ,other,82
2018-04-23,MG,home,71
2018-04-23,MG,beauty_health,23
2018-04-23,MG,tech,40
2018-04-23,MG,other,62
2018-04-23,RS,home,31
2018-04-23,RS,beauty_health,12
2018-04-23,RS,tech,19
2018-04-23,RS,other,16
2018-04-23,PR,home,36
2018-04-23,PR,beauty_health,11
2018-04-23,PR,tech,30
2018-04-23,PR,other,48
2018-04-23,SC,home,29
2018-04-23,SC,beauty_health,13
2018-04-23,SC,tech,13
2018-04-23,SC,other,19
2018-04-23,BA,home,12
2018-04-23,BA,beauty_health,9
2018-04-23,BA,tech,15
2018-04-23,BA,other,22
2018-04-23,DF,home,7
2018-04-23,DF,beauty_health,9
2018-04-23,DF,tech,8
2018-04-23,DF,other,13
2018-04-30,SP,home,247
2018-04-30,SP,beauty_health,158
2018-04-30,SP,tech,166
2018-04-30,SP,other,265
2018-04-30,RJ,home,78
2018-04-30,RJ,beauty_health,30
2018-04-30,RJ,tech,59
2018-04-30,RJ,other,74
2018-04-30,MG,home,82
2018-04-30,MG,beauty_health,27
2018-04-30,MG,tech,41
2018-04-30,MG,other,63
2018-04-30,RS,home,50
2018-04-30,RS,beauty_health,19
2018-04-30,RS,tech,18
2018-04-30,RS,other,36
2018-04-30,PR,home,27
2018-04-30,PR,beauty_health,14
2018-04-30,PR,tech,31
2018-04-30,PR,other,18
2018-04-30,SC,home,22
2018-04-30,SC,beauty_health,8
2018-04-30,SC,tech,11
2018-04-30,SC,other,25
2018-04-30,BA,home,34
2018-04-30,BA,beauty_health,8
2018-04-30,BA,tech,24
2018-04-30,BA,other,20
2018-04-30,DF,home,18
2018-04-30,DF,beauty_health,2
2018-04-30,DF,tech,4
2018-04-30,DF,other,14
2018-05-07,SP,home,282
2018-05-07,SP,beauty_health,147
2018-05-07,SP,tech,172
2018-05-07,SP,other,308
2018-05-07,RJ,home,89
2018-05-07,RJ,beauty_health,29
2018-05-07,RJ,tech,82
2018-05-07,RJ,other,88
2018-05-07,MG,home,79
2018-05-07,MG,beauty_health,34
2018-05-07,MG,tech,54
2018-05-07,MG,other,108
2018-05-07,RS,home,40
2018-05-07,RS,beauty_health,7
2018-05-07,RS,tech,23
2018-05-07,RS,other,39
2018-05-07,PR,home,33
2018-05-07,PR,beauty_health,15
2018-05-07,PR,tech,17
2018-05-07,PR,other,41
2018-05-07,SC,home,19
2018-05-07,SC,beauty_health,16
2018-05-07,SC,tech,19
2018-05-07,SC,other,25
2018-05-07,BA,home,15
2018-05-07,BA,beauty_health,16
2018-05-07,BA,tech,18
2018-05-07,BA,other,30
2018-05-07,DF,home,11
2018-05-07,DF,beauty_health,6
2018-05-07,DF,tech,9
2018-05-07,DF,other,16
2018-05-14,SP,home,359
2018-05-14,SP,beauty_health,146
2018-05-14,SP,tech,198
2018-05-14,SP,other,319
2018-05-14,RJ,home,85
2018-05-14,RJ,beauty_health,43
2018-05-14,RJ,tech,34
2018-05-14,RJ,other,88
2018-05-14,MG,home,80
2018-05-14,MG,beauty_health,35
2018-05-14,MG,tech,44
2018-05-14,MG,other,74
2018-05-14,RS,home,48
2018-05-14,RS,beauty_health,10
2018-05-14,RS,tech,20
2018-05-14,RS,other,41
2018-05-14,PR,home,33
2018-05-14,PR,beauty_health,5
2018-05-14,PR,tech,15
2018-05-14,PR,other,28
2018-05-14,SC,home,30
2018-05-14,SC,beauty_health,8
2018-05-14,SC,tech,11
2018-05-14,SC,other,23
2018-05-14,BA,home,20
2018-05-14,BA,beauty_health,5
2018-05-14,BA,tech,14
2018-05-14,BA,other,13
2018-05-14,DF,home,12
2018-05-14,DF,beauty_health,5
2018-05-14,DF,tech,5
2018-05-14,DF,other,21
2018-05-21,SP,home,230
2018-05-21,SP,beauty_health,96
2018-05-21,SP,tech,99
2018-05-21,SP,other,176
2018-05-21,RJ,home,38
2018-05-21,RJ,beauty_health,9
2018-05-21,RJ,tech,26
2018-05-21,RJ,other,32
2018-05-21,MG,home,37
2018-05-21,MG,beauty_health,5
2018-05-21,MG,tech,17
2018-05-21,MG,other,35
2018-05-21,RS,home,20
2018-05-21,RS,beauty_health,6
2018-05-21,RS,tech,8
2018-05-21,RS,other,8
2018-05-21,PR,home,10
2018-05-21,PR,beauty_health,7
2018-05-21,PR,tech,10
2018-05-21,PR,other,21
2018-05-21,SC,home,14
2018-05-21,SC,beauty_health,3
2018-05-21,SC,tech,12
2018-05-21,SC,other,14
2018-05-21,BA,home,7
2018-05-21,BA,beauty_health,4
2018-05-21,BA,tech,4
2018-05-21,BA,other,5
2018-05-21,DF,home,1
2018-05-21,DF,beauty_health,2
2018-05-21,DF,tech,4
2018-05-21,DF,other,7
2018-05-28,SP,home,213
2018-05-28,SP,beauty_health,96
2018-05-28,SP,tech,95
2018-05-28,SP,other,152
2018-05-28,RJ,home,60
2018-05-28,RJ,beauty_health,20
2018-05-28,RJ,tech,24
2018-05-28,RJ,other,42
2018-05-28,MG,home,54
2018-05-28,MG,beauty_health,19
2018-05-28,MG,tech,22
2018-05-28,MG,other,33
2018-05-28,RS,home,26
2018-05-28,RS,beauty_health,7
2018-05-28,RS,tech,8
2018-05-28,RS,other,22
2018-05-28,PR,home,13
2018-05-28,PR,beauty_health,4
2018-05-28,PR,tech,8
2018-05-28,PR,other,22
2018-05-28,SC,home,10
2018-05-28,SC,beauty_health,3
2018-05-28,SC,tech,6
2018-05-28,SC,other,6
2018-05-28,BA,home,14
2018-05-28,BA,beauty_health,8
2018-05-28,BA,tech,16
2018-05-28,BA,other,18
2018-05-28,DF,home,9
2018-05-28,DF,beauty_health,5
2018-05-28,DF,tech,8
2018-05-28,DF,other,6
2018-06-04,SP,home,288
2018-06-04,SP,beauty_health,126
2018-06-04,SP,tech,120
2018-06-04,SP,other,222
2018-06-04,RJ,home,54
2018-06-04,RJ,beauty_health,31
2018-06-04,RJ,tech,39
2018-06-04,RJ,other,47
2018-06-04,MG,home,70
2018-06-04,MG,beauty_health,26
2018-06-04,MG,tech,24
2018-06-04,MG,other,53
2018-06-04,RS,home,41
2018-06-04,RS,beauty_health,10
2018-06-04,RS,tech,9
2018-06-04,RS,other,21
2018-06-04,PR,home,28
2018-06-04,PR,beauty_health,11
2018-06-04,PR,tech,11
2018-06-04,PR,other,41
2018-06-04,SC,home,18
2018-06-04,SC,beauty_health,13
2018-06-04,SC,tech,14
2018-06-04,SC,other,17
2018-06-04,BA,home,5
2018-06-04,BA,beauty_health,8
2018-06-04,BA,tech,13
2018-06-04,BA,other,22
2018-06-04,DF,home,10
2018-06-04,DF,beauty_health,4
2018-06-04,DF,tech,3
2018-06-04,DF,other,9
2018-06-11,SP,home,249
2018-06-11,SP,beauty_health,146
2018-06-11,SP,tech,121
2018-06-11,SP,other,225
2018-06-11,RJ,home,69
2018-06-11,RJ,beauty_health,33
2018-06-11,RJ,tech,45
2018-06-11,RJ,other,69
2018-06-11,MG,home,69
2018-06-11,MG,beauty_health,50
2018-06-11,MG,tech,45
2018-06-11,MG,other,47
2018-06-11,RS,home,23
2018-06-11,RS,beauty_health,9
2018-06-11,RS,tech,11
2018-06-11,RS,other,17
2018-06-11,PR,home,26
2018-06-11,PR,beauty_health,11
2018-06-11,PR,tech,14
2018-06-11,PR,other,27
2018-06-11,SC,home,15
2018-06-11,SC,beauty_health,9
2018-06-11,SC,tech,16
2018-06-11,SC,other,22
2018-06-11,BA,home,18
2018-06-11,BA,beauty_health,5
2018-06-11,BA,tech,16
2018-06-11,BA,other,18
2018-06-11,DF,home,5
2018-06-11,DF,beauty_health,9
2018-06-11,DF,tech,11
2018-06-11,DF,other,15
2018-06-18,SP,home,248
2018-06-18,SP,beauty_health,137
2018-06-18,SP,tech,126
2018-06-18,SP,other,234
2018-06-18,RJ,home,47
2018-06-18,RJ,beauty_health,33
2018-06-18,RJ,tech,40
2018-06-18,RJ,other,43
2018-06-18,MG,home,54
2018-06-18,MG,beauty_health,36
2018-06-18,MG,tech,39
2018-06-18,MG,other,65
2018-06-18,RS,home,24
2018-06-18,RS,beauty_health,11
2018-06-18,RS,tech,20
2018-06-18,RS,other,19
2018-06-18,PR,home,30
2018-06-18,PR,beauty_health,15
2018-06-18,PR,tech,9
2018-06-18,PR,other,23
2018-06-18,SC,home,22
2018-06-18,SC,beauty_health,8
2018-06-18,SC,tech,20
2018-06-18,SC,other,14
2018-06-18,BA,home,12
2018-06-18,BA,beauty_health,9
2018-06-18,BA,tech,9
2018-06-18,BA,other,7
2018-06-18,DF,home,9
2018-06-18,DF,beauty_health,5
2018-06-18,DF,tech,11
2018-06-18,DF,other,12
2018-06-25,SP,home,239
2018-06-25,SP,beauty_health,114
2018-06-25,SP,tech,144
2018-06-25,SP,other,214
2018-06-25,RJ,home,67
2018-06-25,RJ,beauty_health,16
2018-06-25,RJ,tech,36
2018-06-25,RJ,other,42
2018-06-25,MG,home,61
2018-06-25,MG,beauty_health,25
2018-06-25,MG,tech,40
2018-06-25,MG,other,55
2018-06-25,RS,home,34
2018-06-25,RS,beauty_health,13
2018-06-25,RS,tech,20
2018-06-25,RS,other,20
2018-06-25,PR,home,30
2018-06-25,PR,beauty_health,15
2018-06-25,PR,tech,20
2018-06-25,PR,other,28
2018-06-25,SC,home,16
2018-06-25,SC,beauty_health,7
2018-06-25,SC,tech,10
2018-06-25,SC,other,16
2018-06-25,BA,home,25
2018-06-25,BA,beauty_health,7
2018-06-25,BA,tech,5
2018-06-25,BA,other,16
2018-06-25,DF,home,9
2018-06-25,DF,beauty_health,4
2018-06-25,DF,tech,6
2018-06-25,DF,other,9
2018-07-02,SP,home,212
2018-07-02,SP,beauty_health,103
2018-07-02,SP,tech,95
2018-07-02,SP,other,213
2018-07-02,RJ,home,51
2018-07-02,RJ,beauty_health,26
2018-07-02,RJ,tech,27
2018-07-02,RJ,other,29
2018-07-02,MG,home,33
2018-07-02,MG,beauty_health,38
2018-07-02,MG,tech,22
2018-07-02,MG,other,44
2018-07-02,RS,home,35
2018-07-02,RS,beauty_health,9
2018-07-02,RS,tech,12
2018-07-02,RS,other,18
2018-07-02,PR,home,18
2018-07-02,PR,beauty_health,11
2018-07-02,PR,tech,15
2018-07-02,PR,other,20
2018-07-02,SC,home,9
2018-07-02,SC,beauty_health,4
2018-07-02,SC,tech,9
2018-07-02,SC,other,15
2018-07-02,BA,home,12
2018-07-02,BA,beauty_health,5
2018-07-02,BA,tech,7
2018-07-02,BA,other,12
2018-07-02,DF,home,8
2018-07-02,DF,beauty_health,3
2018-07-02,DF,tech,4
2018-07-02,DF,other,9
2018-07-09,SP,home,96
2018-07-09,SP,beauty_health,70
2018-07-09,SP,tech,75
2018-07-09,SP,other,133
2018-07-09,RJ,home,36
2018-07-09,RJ,beauty_health,9
2018-07-09,RJ,tech,20
2018-07-09,RJ,other,43
2018-07-09,MG,home,20
2018-07-09,MG,beauty_health,19
2018-07-09,MG,tech,26
2018-07-09,MG,other,24
2018-07-09,RS,home,14
2018-07-09,RS,beauty_health,11
2018-07-09,RS,tech,19
2018-07-09,RS,other,16
2018-07-09,PR,home,18
2018-07-09,PR,beauty_health,9
2018-07-09,PR,tech,21
2018-07-09,PR,other,20
2018-07-09,SC,home,12
2018-07-09,SC,beauty_health,3
2018-07-09,SC,tech,9
2018-07-09,SC,other,15
2018-07-09,BA,home,12
2018-07-09,BA,beauty_health,7
2018-07-09,BA,tech,12
2018-07-09,BA,other,16
2018-07-09,DF,home,10
2018-07-09,DF,beauty_health,8
2018-07-09,DF,tech,3
2018-07-09,DF,other,8
2018-07-16,SP,home,263
2018-07-16,SP,beauty_health,126
2018-07-16,SP,tech,127
2018-07-16,SP,other,228
2018-07-16,RJ,home,75
2018-07-16,RJ,beauty_health,30
2018-07-16,RJ,tech,51
2018-07-16,RJ,other,68
2018-07-16,MG,home,47
2018-07-16,MG,beauty_health,33
2018-07-16,MG,tech,51
2018-07-16,MG,other,80
2018-07-16,RS,home,35
2018-07-16,RS,beauty_health,17
2018-07-16,RS,tech,25
2018-07-16,RS,other,19
2018-07-16,PR,home,34
2018-07-16,PR,beauty_health,9
2018-07-16,PR,tech,27
2018-07-16,PR,other,35
2018-07-16,SC,home,20
2018-07-16,SC,beauty_health,4
2018-07-16,SC,tech,9
2018-07-16,SC,other,27
2018-07-16,BA,home,13
2018-07-16,BA,beauty_health,20
2018-07-16,BA,tech,5
2018-07-16,BA,other,27
2018-07-16,DF,home,14
2018-07-16,DF,beauty_health,5
2018-07-16,DF,tech,11
2018-07-16,DF,other,13
2018-07-23,SP,home,262
2018-07-23,SP,beauty_health,141
2018-07-23,SP,tech,141
2018-07-23,SP,other,291
2018-07-23,RJ,home,82
2018-07-23,RJ,beauty_health,27
2018-07-23,RJ,tech,29
2018-07-23,RJ,other,62
2018-07-23,MG,home,65
2018-07-23,MG,beauty_health,20
2018-07-23,MG,tech,26
2018-07-23,MG,other,51
2018-07-23,RS,home,38
2018-07-23,RS,beauty_health,10
2018-07-23,RS,tech,12
2018-07-23,RS,other,35
2018-07-23,PR,home,32
2018-07-23,PR,beauty_health,16
2018-07-23,PR,tech,16
2018-07-23,PR,other,27
2018-07-23,SC,home,16
2018-07-23,SC,beauty_health,8
2018-07-23,SC,tech,11
2018-07-23,SC,other,19
2018-07-23,BA,home,12
2018-07-23,BA,beauty_health,14
2018-07-23,BA,tech,17
2018-07-23,BA,other,31
2018-07-23,DF,home,11
2018-07-23,DF,beauty_health,7
2018-07-23,DF,tech,12
2018-07-23,DF,other,20
2018-07-30,SP,home,331
2018-07-30,SP,beauty_health,188
2018-07-30,SP,tech,180
2018-07-30,SP,other,351
2018-07-30,RJ,home,87
2018-07-30,RJ,beauty_health,40
2018-07-30,RJ,tech,45
2018-07-30,RJ,other,83
2018-07-30,MG,home,72
2018-07-30,MG,beauty_health,42
2018-07-30,MG,tech,53
2018-07-30,MG,other,84
2018-07-30,RS,home,44
2018-07-30,RS,beauty_health,15
2018-07-30,RS,tech,24
2018-07-30,RS,other,19
2018-07-30,PR,home,25
2018-07-30,PR,beauty_health,16
2018-07-30,PR,tech,23
2018-07-30,PR,other,33
2018-07-30,SC,home,11
2018-07-30,SC,beauty_health,9
2018-07-30,SC,tech,5
2018-07-30,SC,other,27
2018-07-30,BA,home,12
2018-07-30,BA,beauty_health,13
2018-07-30,BA,tech,11
2018-07-30,BA,other,27
2018-07-30,DF,home,15
2018-07-30,DF,beauty_health,12
2018-07-30,DF,tech,8
2018-07-30,DF,other,13
2018-08-06,SP,home,298
2018-08-06,SP,beauty_health,169
2018-08-06,SP,tech,158
2018-08-06,SP,other,370
2018-08-06,RJ,home,76
2018-08-06,RJ,beauty_health,36
2018-08-06,RJ,tech,39
2018-08-06,RJ,other,80
2018-08-06,MG,home,66
2018-08-06,MG,beauty_health,42
2018-08-06,MG,tech,35
2018-08-06,MG,other,77
2018-08-06,RS,home,50
2018-08-06,RS,beauty_health,12
2018-08-06,RS,tech,23
2018-08-06,RS,other,33
2018-08-06,PR,home,50
2018-08-06,PR,beauty_health,18
2018-08-06,PR,tech,25
2018-08-06,PR,other,32
2018-08-06,SC,home,35
2018-08-06,SC,beauty_health,6
2018-08-06,SC,tech,12
2018-08-06,SC,other,27
2018-08-06,BA,home,9
2018-08-06,BA,beauty_health,16
2018-08-06,BA,tech,13
2018-08-06,BA,other,19
2018-08-06,DF,home,12
2018-08-06,DF,beauty_health,8
2018-08-06,DF,tech,10
2018-08-06,DF,other,14
2018-08-13,SP,home,335
2018-08-13,SP,beauty_health,136
2018-08-13,SP,tech,152
2018-08-13,SP,other,357
2018-08-13,RJ,home,81
2018-08-13,RJ,beauty_health,29
2018-08-13,RJ,tech,50
2018-08-13,RJ,other,76
2018-08-13,MG,home,69
2018-08-13,MG,beauty_health,27
2018-08-13,MG,tech,31
2018-08-13,MG,other,59
2018-08-13,RS,home,28
2018-08-13,RS,beauty_health,19
2018-08-13,RS,tech,14
2018-08-13,RS,other,43
2018-08-13,PR,home,28
2018-08-13,PR,beauty_health,21
2018-08-13,PR,tech,16
2018-08-13,PR,other,37
2018-08-13,SC,home,20
2018-08-13,SC,beauty_health,12
2018-08-13,SC,tech,9
2018-08-13,SC,other,29
2018-08-13,BA,home,11
2018-08-13,BA,beauty_health,7
2018-08-13,BA,tech,12
2018-08-13,BA,other,13
2018-08-13,DF,home,6
2018-08-13,DF,beauty_health,9
2018-08-13,DF,tech,7
2018-08-13,DF,other,13
